wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-09-06T18:23:57.012163+00:00,mapping,0.0,1,1,1730372,
2026-09-06T18:24:10.190020+00:00,exploration,0.0,1,1,1744688,
2026-09-06T18:24:40.481146+00:00,exploration,30.3,1,1,1755036,
2026-09-06T18:25:10.779676+00:00,exploration,60.6,1,1,1760428,
2026-09-06T18:25:41.076252+00:00,exploration,90.9,1,1,1765200,
2026-09-06T18:26:10.378065+00:00,exploration,120.2,1,1,1769860,
2026-09-06T18:26:40.677868+00:00,exploration,150.5,1,1,1772044,
2026-09-06T18:27:10.988414+00:00,exploration,180.8,1,1,1771344,
2026-09-06T18:27:40.325539+00:00,exploration,210.1,1,1,1774332,
2026-09-06T18:28:10.616015+00:00,exploration,240.5,1,1,1775700,
2026-09-06T18:28:40.901415+00:00,exploration,270.7,1,1,1784412,
2026-09-06T18:29:10.228040+00:00,exploration,300.0,1,1,1783992,
2026-09-06T18:29:40.581563+00:00,exploration,330.4,1,1,1788024,
2026-09-06T18:30:10.878480+00:00,exploration,360.7,1,1,1789892,
2026-09-06T18:30:40.233475+00:00,exploration,390.0,1,1,1799848,
2026-09-06T18:31:10.527792+00:00,exploration,420.4,1,1,1798704,
2026-09-06T18:31:40.860313+00:00,exploration,450.7,1,1,1803316,
2026-09-06T18:32:11.184322+00:00,exploration,481.0,1,1,1805272,
2026-09-06T18:32:40.505924+00:00,exploration,510.3,1,1,1808200,
2026-09-06T18:33:10.838159+00:00,exploration,540.6,1,1,1810096,
2026-09-06T18:33:41.166406+00:00,exploration,571.0,1,1,1817572,
2026-09-06T18:34:10.458987+00:00,exploration,600.3,1,1,1820408,
2026-09-06T18:34:40.782931+00:00,exploration,630.6,1,1,1821464,
2026-09-06T18:35:11.078845+00:00,exploration,660.9,1,1,1826560,
2026-09-06T18:35:40.416608+00:00,exploration,690.2,1,1,1828956,
2026-09-06T18:36:10.712968+00:00,exploration,720.5,1,1,1830840,
2026-09-06T18:36:41.041982+00:00,exploration,750.8,1,1,1832668,
2026-09-06T18:37:10.330132+00:00,exploration,780.2,1,1,1835012,
2026-09-06T18:37:40.663726+00:00,exploration,810.5,1,1,1837564,
2026-09-06T18:38:10.982926+00:00,exploration,840.8,1,1,1840376,
2026-09-06T18:38:40.277657+00:00,exploration,870.1,1,1,1840660,
2026-09-06T18:39:10.615177+00:00,exploration,900.4,1,1,1843268,
2026-09-06T18:39:40.899418+00:00,exploration,930.7,1,1,1845100,
2026-09-06T18:40:10.215847+00:00,exploration,960.0,1,1,1846844,
2026-09-06T18:40:40.557286+00:00,exploration,990.3,1,1,1850712,
2026-09-06T18:41:10.851113+00:00,exploration,1020.7,1,1,1852096,
2026-09-06T18:41:41.170963+00:00,exploration,1051.0,1,1,1854748,
2026-09-06T18:42:10.467818+00:00,exploration,1080.3,1,1,1857624,
2026-09-06T18:42:40.796091+00:00,exploration,1110.6,1,1,1861196,
2026-09-06T18:43:11.126395+00:00,exploration,1140.9,1,1,1863272,
2026-09-06T18:43:40.415453+00:00,exploration,1170.3,1,1,1866040,
2026-09-06T18:44:10.707386+00:00,exploration,1200.5,1,1,1866868,
2026-09-06T18:44:40.988918+00:00,exploration,1230.8,1,1,1868860,
2026-09-06T18:45:10.281019+00:00,exploration,1260.1,1,1,1873844,
2026-09-06T18:45:40.621741+00:00,exploration,1290.4,1,1,1878064,
2026-09-06T18:46:10.912700+00:00,exploration,1320.7,1,1,1879720,
2026-09-06T18:46:40.196780+00:00,exploration,1350.0,1,1,1881908,
2026-09-06T18:47:10.483152+00:00,exploration,1380.3,1,1,1884804,
2026-09-06T18:47:40.765723+00:00,exploration,1410.6,1,1,1887648,
2026-09-06T18:48:11.078069+00:00,exploration,1440.9,1,1,1888456,
2026-09-06T18:48:40.408474+00:00,exploration,1470.2,1,1,1890792,
2026-09-06T18:49:10.708803+00:00,exploration,1500.5,1,1,1890660,
2026-09-06T18:49:40.999524+00:00,exploration,1530.8,1,1,1893568,
2026-09-06T18:50:10.304274+00:00,exploration,1560.1,1,1,1894740,
2026-09-06T18:50:40.634309+00:00,exploration,1590.4,1,1,1901756,
2026-09-06T18:51:10.932762+00:00,exploration,1620.8,1,1,1903376,
2026-09-06T18:51:40.220052+00:00,exploration,1650.1,1,1,1905292,
2026-09-06T18:52:10.526275+00:00,exploration,1680.3,1,1,1909888,
2026-09-06T18:52:40.822959+00:00,exploration,1710.7,1,1,1915656,
2026-09-06T18:53:11.152575+00:00,exploration,1741.0,1,1,1915460,
2026-09-06T18:53:40.446768+00:00,exploration,1770.3,1,1,1917668,
2026-09-06T18:54:10.781739+00:00,exploration,1800.6,1,1,1921036,
2026-09-06T18:54:41.124630+00:00,exploration,1830.9,1,1,1926212,
2026-09-06T18:55:10.407521+00:00,exploration,1860.2,1,1,1929056,
2026-09-06T18:55:40.706820+00:00,exploration,1890.5,1,1,1930176,
2026-09-06T18:56:11.038433+00:00,exploration,1920.8,1,1,1933144,
2026-09-06T18:56:40.324888+00:00,exploration,1950.2,1,1,1935548,
2026-09-06T18:57:10.652019+00:00,exploration,1980.5,1,1,1938104,
2026-09-06T18:57:40.951854+00:00,exploration,2010.8,1,1,1943720,
2026-09-06T18:58:10.234203+00:00,exploration,2040.1,1,1,1949344,
2026-09-06T18:58:40.524814+00:00,exploration,2070.4,1,1,1952256,
2026-09-06T18:59:10.897736+00:00,exploration,2100.7,1,1,1956744,
2026-09-06T18:59:40.241331+00:00,exploration,2130.0,1,1,1959396,
2026-09-06T19:00:10.569226+00:00,exploration,2160.4,1,1,1960884,
2026-09-06T19:00:40.904098+00:00,exploration,2190.7,1,1,1960752,
2026-09-06T19:01:10.245391+00:00,exploration,2220.0,1,1,1963040,
2026-09-06T19:01:40.574540+00:00,exploration,2250.4,1,1,1968652,
2026-09-06T19:02:10.898120+00:00,exploration,2280.7,1,1,1970104,
2026-09-06T19:02:40.255821+00:00,exploration,2310.0,1,1,1981564,
2026-09-06T19:03:10.534286+00:00,exploration,2340.4,1,1,1981456,
2026-09-06T19:03:40.859119+00:00,exploration,2370.7,1,1,1983216,
2026-09-06T19:04:11.139328+00:00,exploration,2401.0,1,1,1984428,
2026-09-06T19:04:40.434225+00:00,exploration,2430.3,1,1,1985564,
2026-09-06T19:05:10.738678+00:00,exploration,2460.6,1,1,1990304,
2026-09-06T19:05:41.062385+00:00,exploration,2490.9,1,1,1993112,
2026-09-06T19:06:10.354717+00:00,exploration,2520.2,1,1,1998056,
2026-09-06T19:06:40.640156+00:00,exploration,2550.5,1,1,1998332,
2026-09-06T19:07:10.972582+00:00,exploration,2580.8,1,1,1995324,
2026-09-06T19:07:40.264566+00:00,exploration,2610.1,1,1,1997988,
2026-09-06T19:08:10.591420+00:00,exploration,2640.4,1,1,2000048,
2026-09-06T19:08:40.947666+00:00,exploration,2670.7,1,1,2003532,
2026-09-06T19:09:10.238932+00:00,exploration,2700.1,1,1,2002644,
2026-09-06T19:09:40.569559+00:00,exploration,2730.4,1,1,2007912,
2026-09-06T19:10:10.904568+00:00,exploration,2760.7,1,1,2006992,
2026-09-06T19:10:40.221260+00:00,exploration,2790.0,1,1,2011736,
2026-09-06T19:11:10.563256+00:00,exploration,2820.4,1,1,2015024,
2026-09-06T19:11:40.848350+00:00,exploration,2850.7,1,1,2015980,
2026-09-06T19:12:11.176360+00:00,exploration,2881.0,1,1,2018208,
2026-09-06T19:12:40.509172+00:00,exploration,2910.3,1,1,2020116,
2026-09-06T19:13:10.791731+00:00,exploration,2940.6,1,1,2023780,
2026-09-06T19:13:41.119373+00:00,exploration,2970.9,1,1,2030788,
2026-09-06T19:14:10.443330+00:00,exploration,3000.2,1,1,2032028,
2026-09-06T19:14:40.729610+00:00,exploration,3030.6,1,1,2037004,
2026-09-06T19:15:11.016847+00:00,exploration,3060.9,1,1,2038304,
2026-09-06T19:15:40.316231+00:00,exploration,3090.1,1,1,2040428,
2026-09-06T19:16:10.605580+00:00,exploration,3120.4,1,1,2041300,
2026-09-06T19:16:40.907855+00:00,exploration,3150.7,1,1,2042560,
2026-09-06T19:17:10.244185+00:00,exploration,3180.0,1,1,2042992,
2026-09-06T19:17:40.571028+00:00,exploration,3210.4,1,1,2043436,
2026-09-06T19:18:10.898306+00:00,exploration,3240.7,1,1,2046144,
2026-09-06T19:18:40.197953+00:00,exploration,3270.0,1,1,2049208,
2026-09-06T19:19:10.532893+00:00,exploration,3300.3,1,1,2050780,
2026-09-06T19:19:40.864796+00:00,exploration,3330.7,1,1,2049760,
2026-09-06T19:20:11.154145+00:00,exploration,3361.0,1,1,2049828,
2026-09-06T19:20:40.438954+00:00,exploration,3390.3,1,1,2050740,
2026-09-06T19:21:10.764193+00:00,exploration,3420.6,1,1,2052756,
2026-09-06T19:21:41.059383+00:00,exploration,3450.9,1,1,2054772,
2026-09-06T19:22:10.388822+00:00,exploration,3480.2,1,1,2056748,
2026-09-06T19:22:40.712077+00:00,exploration,3510.5,1,1,2059532,
2026-09-06T19:23:11.039845+00:00,exploration,3540.8,1,1,2060456,
2026-09-06T19:23:40.368996+00:00,exploration,3570.2,1,1,2057344,
2026-09-06T19:24:10.676716+00:00,exploration,3600.5,1,1,2061596,
2026-09-06T19:24:41.009061+00:00,exploration,3630.8,1,1,2063044,
2026-09-06T19:25:10.335324+00:00,exploration,3660.1,1,1,2063952,
2026-09-06T19:25:40.664141+00:00,exploration,3690.5,1,1,2064528,
2026-09-06T19:26:10.974861+00:00,exploration,3720.8,1,1,2066580,
2026-09-06T19:26:40.299932+00:00,exploration,3750.1,1,1,2067708,
2026-09-06T19:27:10.591348+00:00,exploration,3780.4,1,1,2069436,
2026-09-06T19:27:40.884800+00:00,exploration,3810.7,1,1,2072920,
2026-09-06T19:28:10.174498+00:00,exploration,3840.0,1,1,2074176,
2026-09-06T19:28:40.494935+00:00,exploration,3870.3,1,1,2075080,
2026-09-06T19:29:10.832570+00:00,exploration,3900.6,1,1,2078444,
2026-09-06T19:29:41.154384+00:00,exploration,3931.0,1,1,2081048,
