wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-09-06T15:31:26.244694+00:00,mapping,0.0,1,1,1729380,
2026-09-06T15:31:39.495387+00:00,exploration,0.0,1,1,1741712,
2026-09-06T15:32:09.826494+00:00,exploration,30.3,1,1,1752580,
2026-09-06T15:32:40.132552+00:00,exploration,60.7,1,1,1756584,
2026-09-06T15:33:10.430187+00:00,exploration,91.0,1,1,1759832,
2026-09-06T15:33:39.724876+00:00,exploration,120.3,1,1,1758492,
2026-09-06T15:34:10.091846+00:00,exploration,150.6,1,1,1764644,
2026-09-06T15:34:40.433506+00:00,exploration,180.9,1,1,1766224,
2026-09-06T15:35:09.743706+00:00,exploration,210.3,1,1,1768584,
2026-09-06T15:35:40.037252+00:00,exploration,240.6,1,1,1773712,
2026-09-06T15:36:10.342928+00:00,exploration,270.9,1,1,1779016,
2026-09-06T15:36:39.638307+00:00,exploration,300.2,1,1,1780944,
2026-09-06T15:37:09.933744+00:00,exploration,330.5,1,1,1784596,
2026-09-06T15:37:40.241592+00:00,exploration,360.8,1,1,1786632,
2026-09-06T15:38:09.534006+00:00,exploration,390.1,1,1,1789632,
2026-09-06T15:38:39.825594+00:00,exploration,420.4,1,1,1794548,
2026-09-06T15:39:10.133267+00:00,exploration,450.7,1,1,1802020,
2026-09-06T15:39:40.421814+00:00,exploration,481.0,1,1,1807692,
2026-09-06T15:40:09.747476+00:00,exploration,510.3,1,1,1809832,
2026-09-06T15:40:40.072613+00:00,exploration,540.6,1,1,1814264,
2026-09-06T15:41:10.394282+00:00,exploration,570.9,1,1,1818916,
2026-09-06T15:41:39.691334+00:00,exploration,600.2,1,1,1822716,
2026-09-06T15:42:09.995590+00:00,exploration,630.5,1,1,1825604,
2026-09-06T15:42:40.289093+00:00,exploration,660.8,1,1,1830080,
2026-09-06T15:43:09.581685+00:00,exploration,690.1,1,1,1832564,
2026-09-06T15:43:39.902754+00:00,exploration,720.4,1,1,1837776,
2026-09-06T15:44:10.221234+00:00,exploration,750.7,1,1,1840872,
2026-09-06T15:44:39.554570+00:00,exploration,780.1,1,1,1844076,
2026-09-06T15:45:09.890963+00:00,exploration,810.4,1,1,1848224,
2026-09-06T15:45:40.186163+00:00,exploration,840.7,1,1,1857984,
2026-09-06T15:46:09.493731+00:00,exploration,870.0,1,1,1857032,
2026-09-06T15:46:39.799229+00:00,exploration,900.3,1,1,1860156,
2026-09-06T15:47:10.084838+00:00,exploration,930.6,1,1,1863692,
2026-09-06T15:47:40.413155+00:00,exploration,960.9,1,1,1867152,
2026-09-06T15:48:09.722746+00:00,exploration,990.2,1,1,1871172,
2026-09-06T15:48:40.005086+00:00,exploration,1020.6,1,1,1871304,
2026-09-06T15:49:10.302866+00:00,exploration,1050.8,1,1,1874104,
2026-09-06T15:49:39.640974+00:00,exploration,1080.1,1,1,1878400,
2026-09-06T15:50:09.937909+00:00,exploration,1110.5,1,1,1880816,
2026-09-06T15:50:40.221900+00:00,exploration,1140.8,1,1,1884192,
2026-09-06T15:51:09.565606+00:00,exploration,1170.1,1,1,1880612,
2026-09-06T15:51:39.891115+00:00,exploration,1200.4,1,1,1884096,
2026-09-06T15:52:10.180981+00:00,exploration,1230.7,1,1,1889572,
2026-09-06T15:52:39.515782+00:00,exploration,1260.0,1,1,1891296,
2026-09-06T15:53:09.814863+00:00,exploration,1290.4,1,1,1895096,
2026-09-06T15:53:40.110983+00:00,exploration,1320.7,1,1,1897968,
2026-09-06T15:54:10.412300+00:00,exploration,1351.0,1,1,1898848,
2026-09-06T15:54:39.745131+00:00,exploration,1380.3,1,1,1908244,
2026-09-06T15:55:10.046634+00:00,exploration,1410.6,1,1,1912884,
2026-09-06T15:55:40.343111+00:00,exploration,1440.9,1,1,1914568,
2026-09-06T15:56:09.631205+00:00,exploration,1470.2,1,1,1918336,
