wall_time_utc,stage,elapsed_wall_s,launch_alive,observer_alive,rss_kb,missing_core_nodes
2026-09-12T02:03:24.009850+00:00,mapping,0.0,1,1,1734380,
2026-09-12T02:03:37.195851+00:00,exploration,0.0,1,1,1747180,
2026-09-12T02:04:07.488963+00:00,exploration,30.3,1,1,1758812,
2026-09-12T02:04:37.789109+00:00,exploration,60.6,1,1,1764560,
2026-09-12T02:05:08.092742+00:00,exploration,90.9,1,1,1770812,
2026-09-12T02:05:37.414150+00:00,exploration,120.2,1,1,1773120,
2026-09-12T02:06:07.711859+00:00,exploration,150.5,1,1,1775120,
2026-09-12T02:06:38.005768+00:00,exploration,180.8,1,1,1774948,
2026-09-12T02:07:07.338547+00:00,exploration,210.1,1,1,1776536,
2026-09-12T02:07:37.628242+00:00,exploration,240.4,1,1,1780628,
2026-09-12T02:08:07.923279+00:00,exploration,270.7,1,1,1788556,
2026-09-12T02:08:37.245760+00:00,exploration,300.0,1,1,1788204,
2026-09-12T02:09:07.540318+00:00,exploration,330.3,1,1,1795648,
2026-09-12T02:09:37.832869+00:00,exploration,360.6,1,1,1797856,
2026-09-12T02:10:08.143247+00:00,exploration,390.9,1,1,1800016,
2026-09-12T02:10:37.437914+00:00,exploration,420.2,1,1,1804504,
2026-09-12T02:11:07.768405+00:00,exploration,450.5,1,1,1808596,
2026-09-12T02:11:38.065056+00:00,exploration,480.9,1,1,1810756,
2026-09-12T02:12:07.394245+00:00,exploration,510.2,1,1,1814068,
2026-09-12T02:12:37.691143+00:00,exploration,540.5,1,1,1816560,
2026-09-12T02:13:07.988394+00:00,exploration,570.8,1,1,1818416,
2026-09-12T02:13:37.277055+00:00,exploration,600.1,1,1,1820552,
2026-09-12T02:14:07.577866+00:00,exploration,630.4,1,1,1828584,
2026-09-12T02:14:37.864337+00:00,exploration,660.7,1,1,1827780,
2026-09-12T02:15:08.147681+00:00,exploration,691.0,1,1,1830052,
2026-09-12T02:15:37.438905+00:00,exploration,720.2,1,1,1833816,
2026-09-12T02:16:07.733393+00:00,exploration,750.5,1,1,1838392,
2026-09-12T02:16:38.066939+00:00,exploration,780.8,1,1,1839676,
2026-09-12T02:17:07.354915+00:00,exploration,810.2,1,1,1841892,
2026-09-12T02:17:37.697160+00:00,exploration,840.5,1,1,1849468,
2026-09-12T02:18:07.988146+00:00,exploration,870.8,1,1,1848904,
2026-09-12T02:18:37.273502+00:00,exploration,900.1,1,1,1853324,
2026-09-12T02:19:07.559192+00:00,exploration,930.4,1,1,1857528,
2026-09-12T02:19:37.889985+00:00,exploration,960.7,1,1,1861592,
2026-09-12T02:20:08.227951+00:00,exploration,991.0,1,1,1862552,
2026-09-12T02:20:37.529470+00:00,exploration,1020.3,1,1,1865368,
2026-09-12T02:21:07.850587+00:00,exploration,1050.6,1,1,1868332,
2026-09-12T02:21:38.146938+00:00,exploration,1080.9,1,1,1871324,
2026-09-12T02:22:07.441525+00:00,exploration,1110.2,1,1,1874152,
2026-09-12T02:22:37.732274+00:00,exploration,1140.5,1,1,1876496,
2026-09-12T02:23:08.029934+00:00,exploration,1170.8,1,1,1879296,
2026-09-12T02:23:37.337924+00:00,exploration,1200.1,1,1,1882748,
2026-09-12T02:24:07.635122+00:00,exploration,1230.4,1,1,1887592,
2026-09-12T02:24:37.938562+00:00,exploration,1260.7,1,1,1891080,
2026-09-12T02:25:07.275320+00:00,exploration,1290.0,1,1,1895572,
2026-09-12T02:25:37.564478+00:00,exploration,1320.4,1,1,1897164,
2026-09-12T02:26:07.901492+00:00,exploration,1350.7,1,1,1900308,
2026-09-12T02:26:38.189837+00:00,exploration,1381.0,1,1,1901292,
2026-09-12T02:27:07.515019+00:00,exploration,1410.3,1,1,1902640,
2026-09-12T02:27:37.842989+00:00,exploration,1440.6,1,1,1905488,
2026-09-12T02:28:08.143995+00:00,exploration,1470.9,1,1,1910040,
2026-09-12T02:28:37.439314+00:00,exploration,1500.2,1,1,1914068,
2026-09-12T02:29:07.723889+00:00,exploration,1530.5,1,1,1913652,
2026-09-12T02:29:38.057812+00:00,exploration,1560.8,1,1,1913784,
2026-09-12T02:30:07.386479+00:00,exploration,1590.2,1,1,1918908,
2026-09-12T02:30:37.671188+00:00,exploration,1620.5,1,1,1920184,
2026-09-12T02:31:07.988395+00:00,exploration,1650.8,1,1,1922128,
2026-09-12T02:31:37.284566+00:00,exploration,1680.1,1,1,1923792,
2026-09-12T02:32:07.592778+00:00,exploration,1710.4,1,1,1931844,
2026-09-12T02:32:37.887239+00:00,exploration,1740.7,1,1,1935312,
2026-09-12T02:33:08.223300+00:00,exploration,1771.0,1,1,1938812,
2026-09-12T02:33:37.515956+00:00,exploration,1800.3,1,1,1944364,
2026-09-12T02:34:07.802726+00:00,exploration,1830.6,1,1,1945008,
2026-09-12T02:34:38.128172+00:00,exploration,1860.9,1,1,1948728,
2026-09-12T02:35:07.451008+00:00,exploration,1890.2,1,1,1953356,
2026-09-12T02:35:37.779518+00:00,exploration,1920.5,1,1,1952956,
2026-09-12T02:36:08.105625+00:00,exploration,1950.9,1,1,1955980,
2026-09-12T02:36:37.434185+00:00,exploration,1980.2,1,1,1962584,
2026-09-12T02:37:07.774047+00:00,exploration,2010.5,1,1,1960924,
2026-09-12T02:37:38.093504+00:00,exploration,2040.9,1,1,1970100,
2026-09-12T02:38:07.384235+00:00,exploration,2070.2,1,1,1973432,
2026-09-12T02:38:37.673581+00:00,exploration,2100.5,1,1,1973040,
2026-09-12T02:39:08.016464+00:00,exploration,2130.8,1,1,1980300,
2026-09-12T02:39:37.336763+00:00,exploration,2160.1,1,1,1980736,
2026-09-12T02:40:07.662858+00:00,exploration,2190.4,1,1,1983032,
2026-09-12T02:40:37.947848+00:00,exploration,2220.8,1,1,1986324,
2026-09-12T02:41:07.235163+00:00,exploration,2250.0,1,1,1992724,
2026-09-12T02:41:37.573328+00:00,exploration,2280.3,1,1,1996652,
2026-09-12T02:42:07.899096+00:00,exploration,2310.7,1,1,2000988,
2026-09-12T02:42:38.242864+00:00,exploration,2341.0,1,1,2001504,
2026-09-12T02:43:07.582974+00:00,exploration,2370.3,1,1,2004012,
2026-09-12T02:43:37.906663+00:00,exploration,2400.7,1,1,2007484,
2026-09-12T02:44:07.205693+00:00,exploration,2430.0,1,1,2010948,
2026-09-12T02:44:37.541047+00:00,exploration,2460.3,1,1,2015128,
2026-09-12T02:45:07.836797+00:00,exploration,2490.6,1,1,2014760,
2026-09-12T02:45:38.120489+00:00,exploration,2520.9,1,1,2021824,
2026-09-12T02:46:07.408515+00:00,exploration,2550.2,1,1,2024200,
2026-09-12T02:46:37.767113+00:00,exploration,2580.5,1,1,2023068,
2026-09-12T02:47:08.076281+00:00,exploration,2610.9,1,1,2024676,
2026-09-12T02:47:37.402085+00:00,exploration,2640.2,1,1,2029332,
2026-09-12T02:48:07.732194+00:00,exploration,2670.5,1,1,2032280,
2026-09-12T02:48:38.059873+00:00,exploration,2700.8,1,1,2034900,
2026-09-12T02:49:07.347927+00:00,exploration,2730.2,1,1,2034212,
2026-09-12T02:49:37.643374+00:00,exploration,2760.4,1,1,2039152,
2026-09-12T02:50:07.975574+00:00,exploration,2790.7,1,1,2040284,
2026-09-12T02:50:37.270605+00:00,exploration,2820.1,1,1,2043888,
2026-09-12T02:51:07.597248+00:00,exploration,2850.4,1,1,2046608,
2026-09-12T02:51:37.891965+00:00,exploration,2880.7,1,1,2047248,
2026-09-12T02:52:08.181948+00:00,exploration,2911.0,1,1,2050128,
2026-09-12T02:52:37.484685+00:00,exploration,2940.3,1,1,2052328,
2026-09-12T02:53:07.846564+00:00,exploration,2970.6,1,1,2054048,
2026-09-12T02:53:38.165961+00:00,exploration,3000.9,1,1,2057176,
2026-09-12T02:54:07.481973+00:00,exploration,3030.3,1,1,2060992,
2026-09-12T02:54:37.811082+00:00,exploration,3060.6,1,1,2064528,
2026-09-12T02:55:08.123335+00:00,exploration,3090.9,1,1,2065832,
2026-09-12T02:55:37.407742+00:00,exploration,3120.2,1,1,2066132,
2026-09-12T02:56:07.712432+00:00,exploration,3150.5,1,1,2070184,
2026-09-12T02:56:38.000938+00:00,exploration,3180.8,1,1,2070936,
2026-09-12T02:57:07.291273+00:00,exploration,3210.1,1,1,2073792,
2026-09-12T02:57:37.579936+00:00,exploration,3240.4,1,1,2078540,
