timestamp,event,data
18.400000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 0"", ""wall_time_utc"": ""2026-09-11T15:47:44.586368+00:00""}"
18.400000000,SLAM_PATH_CREATED,"{""node"": ""/Navigator"", ""path"": [62, 82, 98, 106, 90, 81, 63, 70, 63, 52, 48, 56, 57, 51, 57, 56, 48, 30, 20, 16, 148, 10, 148, 16, 5, 16, 20, 9, 4, 9, 147, 7, 147, 9, 20, 30, 24, 15, 6, 15, 14, 15, 24, 22, 24, 37, 31, 37, 42, 44, 33, 29, 33, 28, 33, 41, 36, 38, 36, 32, 149, 18, 146, 3, 146, 18, 27, 18, 8, 18, 13, 18, 19, 26, 19, 12, 19, 23, 21, 17, 21, 25, 11, 25, 39, 43, 35, 150, 35, 40, 35, 43, 39, 45, 49, 45, 58, 73, 58, 154, 54, 50, 54, 59, 74, 59, 157, 156, 155, 55, 69, 59, 69, 55, 60, 47, 41, 47, 46, 47, 61, 80, 82, 80, 79, 89, 78, 69, 78, 87, 163, 86, 75, 162, 77, 58, 77, 88, 85, 88, 97, 111, 166, 111, 124, 133, 124, 129, 104, 166, 104, 108, 92, 87, 92, 105, 116, 130, 134, 137, 134, 125, 138, 125, 117, 139, 117, 140, 117, 121, 141, 121, 122, 112, 122, 123, 106, 123, 142, 123, 126, 113, 109, 100, 109, 165, 100, 165, 109, 99, 109, 113, 126, 127, 143, 127, 118, 101, 91, 93, 91, 83, 91, 101, 102, 94, 102, 101, 118, 167, 114, 110, 114, 135, 114, 128, 131, 136, 131, 144, 131, 145, 131, 119, 115, 120, 115, 132, 115, 107, 164, 96, 164, 107, 103, 95, 84, 68, 64, 53, 64, 71, 64, 68, 153, 64, 153, 152, 151, 34, 151, 152, 153, 68, 84, 72, 65, 72, 158, 65, 158, 72, 161, 160, 66, 159, 67, 76], ""wall_time_utc"": ""2026-09-11T15:47:44.591086+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 111, ""vertex"": 59, ""wall_time_utc"": ""2026-09-11T15:47:44.591325+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 116, ""vertex"": 41, ""wall_time_utc"": ""2026-09-11T15:47:44.591352+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 122, ""vertex"": 82, ""wall_time_utc"": ""2026-09-11T15:47:44.591368+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 127, ""vertex"": 69, ""wall_time_utc"": ""2026-09-11T15:47:44.591382+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 135, ""vertex"": 58, ""wall_time_utc"": ""2026-09-11T15:47:44.591395+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 149, ""vertex"": 166, ""wall_time_utc"": ""2026-09-11T15:47:44.591409+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 153, ""vertex"": 87, ""wall_time_utc"": ""2026-09-11T15:47:44.591422+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 176, ""vertex"": 106, ""wall_time_utc"": ""2026-09-11T15:47:44.591434+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 183, ""vertex"": 100, ""wall_time_utc"": ""2026-09-11T15:47:44.591447+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 245, ""vertex"": 64, ""wall_time_utc"": ""2026-09-11T15:47:44.591461+00:00""}"
18.400000000,LOOP_INSERTED,"{""path_index"": 256, ""vertex"": 65, ""wall_time_utc"": ""2026-09-11T15:47:44.591474+00:00""}"
36.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:02.170237+00:00""}"
36.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 0"", ""wall_time_utc"": ""2026-09-11T15:48:02.172156+00:00""}"
36.000000000,GOAL_REACHED,"{""vertex"": 62, ""wall_time_utc"": ""2026-09-11T15:48:02.176302+00:00""}"
36.000000000,NO_FRONTIER,"{""message"": ""No frontier at vertex 62. #Frontier: 0"", ""wall_time_utc"": ""2026-09-11T15:48:02.176342+00:00""}"
36.800000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:03.034550+00:00""}"
36.800000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 1"", ""wall_time_utc"": ""2026-09-11T15:48:03.036545+00:00""}"
43.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:09.213327+00:00""}"
43.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 1"", ""wall_time_utc"": ""2026-09-11T15:48:09.215214+00:00""}"
49.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:15.237080+00:00""}"
49.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 1"", ""wall_time_utc"": ""2026-09-11T15:48:15.238911+00:00""}"
49.000000000,GOAL_REACHED,"{""vertex"": 82, ""wall_time_utc"": ""2026-09-11T15:48:15.241540+00:00""}"
53.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:19.218573+00:00""}"
53.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 1"", ""wall_time_utc"": ""2026-09-11T15:48:19.220239+00:00""}"
53.000000000,NO_FRONTIER,"{""message"": ""No frontier at vertex 82. #Frontier: 0"", ""wall_time_utc"": ""2026-09-11T15:48:19.222925+00:00""}"
53.000000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 98"", ""wall_time_utc"": ""2026-09-11T15:48:19.222977+00:00""}"
59.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:25.275049+00:00""}"
59.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 3"", ""wall_time_utc"": ""2026-09-11T15:48:25.277122+00:00""}"
65.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:31.264704+00:00""}"
65.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 3"", ""wall_time_utc"": ""2026-09-11T15:48:31.266825+00:00""}"
65.100000000,GOAL_SKIP,"{""message"": ""Skip currGoal 106 that has no frontier and seen by robot"", ""wall_time_utc"": ""2026-09-11T15:48:31.271309+00:00""}"
65.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 90"", ""wall_time_utc"": ""2026-09-11T15:48:31.271449+00:00""}"
65.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 81"", ""wall_time_utc"": ""2026-09-11T15:48:31.271472+00:00""}"
65.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 63"", ""wall_time_utc"": ""2026-09-11T15:48:31.271486+00:00""}"
71.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:37.299328+00:00""}"
71.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:48:37.301659+00:00""}"
77.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:43.278011+00:00""}"
77.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:48:43.280007+00:00""}"
83.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:49.222803+00:00""}"
83.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:48:49.224816+00:00""}"
89.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:48:55.286246+00:00""}"
89.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:48:55.288495+00:00""}"
94.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:00.252182+00:00""}"
94.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:49:00.253649+00:00""}"
100.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:06.246598+00:00""}"
100.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:49:06.248833+00:00""}"
106.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:12.272565+00:00""}"
106.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:49:12.274625+00:00""}"
112.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:18.325244+00:00""}"
112.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 7"", ""wall_time_utc"": ""2026-09-11T15:49:18.327520+00:00""}"
112.100000000,GOAL_REACHED,"{""vertex"": 70, ""wall_time_utc"": ""2026-09-11T15:49:18.331760+00:00""}"
112.100000000,NO_FRONTIER,"{""message"": ""No frontier at vertex 70. #Frontier: 0"", ""wall_time_utc"": ""2026-09-11T15:49:18.331798+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 63"", ""wall_time_utc"": ""2026-09-11T15:49:18.331816+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 52"", ""wall_time_utc"": ""2026-09-11T15:49:18.331829+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 48"", ""wall_time_utc"": ""2026-09-11T15:49:18.331841+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 56"", ""wall_time_utc"": ""2026-09-11T15:49:18.331853+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 57"", ""wall_time_utc"": ""2026-09-11T15:49:18.331864+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 51"", ""wall_time_utc"": ""2026-09-11T15:49:18.331879+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 57"", ""wall_time_utc"": ""2026-09-11T15:49:18.331891+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 56"", ""wall_time_utc"": ""2026-09-11T15:49:18.331902+00:00""}"
112.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 48"", ""wall_time_utc"": ""2026-09-11T15:49:18.331914+00:00""}"
118.200000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:24.356717+00:00""}"
118.200000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 17"", ""wall_time_utc"": ""2026-09-11T15:49:24.359088+00:00""}"
124.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:30.225447+00:00""}"
124.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 17"", ""wall_time_utc"": ""2026-09-11T15:49:30.227302+00:00""}"
130.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:36.265391+00:00""}"
130.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 17"", ""wall_time_utc"": ""2026-09-11T15:49:36.266929+00:00""}"
130.100000000,GOAL_REACHED,"{""vertex"": 30, ""wall_time_utc"": ""2026-09-11T15:49:36.270669+00:00""}"
132.200000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:38.360400+00:00""}"
132.200000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 17"", ""wall_time_utc"": ""2026-09-11T15:49:38.362554+00:00""}"
134.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:40.286557+00:00""}"
134.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 17"", ""wall_time_utc"": ""2026-09-11T15:49:40.288391+00:00""}"
140.200000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:46.385835+00:00""}"
140.200000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 17"", ""wall_time_utc"": ""2026-09-11T15:49:46.387898+00:00""}"
142.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:48.268991+00:00""}"
142.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 17"", ""wall_time_utc"": ""2026-09-11T15:49:48.270936+00:00""}"
142.100000000,NO_FRONTIER,"{""message"": ""No frontier at vertex 30. #Frontier: 0"", ""wall_time_utc"": ""2026-09-11T15:49:48.274949+00:00""}"
142.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 20"", ""wall_time_utc"": ""2026-09-11T15:49:48.274998+00:00""}"
142.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 16"", ""wall_time_utc"": ""2026-09-11T15:49:48.275050+00:00""}"
148.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:49:54.236116+00:00""}"
148.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 20"", ""wall_time_utc"": ""2026-09-11T15:49:54.237613+00:00""}"
154.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:50:00.324859+00:00""}"
154.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 20"", ""wall_time_utc"": ""2026-09-11T15:50:00.326941+00:00""}"
160.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:50:06.302386+00:00""}"
160.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 20"", ""wall_time_utc"": ""2026-09-11T15:50:06.304089+00:00""}"
166.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:50:12.323249+00:00""}"
166.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 20"", ""wall_time_utc"": ""2026-09-11T15:50:12.325229+00:00""}"
166.100000000,GOAL_REACHED,"{""vertex"": 148, ""wall_time_utc"": ""2026-09-11T15:50:12.329107+00:00""}"
166.100000000,NO_FRONTIER,"{""message"": ""No frontier at vertex 148. #Frontier: 0"", ""wall_time_utc"": ""2026-09-11T15:50:12.329148+00:00""}"
166.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 10"", ""wall_time_utc"": ""2026-09-11T15:50:12.329167+00:00""}"
166.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 148"", ""wall_time_utc"": ""2026-09-11T15:50:12.329183+00:00""}"
166.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 16"", ""wall_time_utc"": ""2026-09-11T15:50:12.329196+00:00""}"
166.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 5"", ""wall_time_utc"": ""2026-09-11T15:50:12.329283+00:00""}"
166.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 16"", ""wall_time_utc"": ""2026-09-11T15:50:12.329300+00:00""}"
166.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 20"", ""wall_time_utc"": ""2026-09-11T15:50:12.329314+00:00""}"
166.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 9"", ""wall_time_utc"": ""2026-09-11T15:50:12.329327+00:00""}"
172.000000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:50:18.244142+00:00""}"
172.000000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 28"", ""wall_time_utc"": ""2026-09-11T15:50:18.246236+00:00""}"
172.100000000,GOAL_SKIP,"{""message"": ""Skip currGoal 4 that has no frontier and seen by robot"", ""wall_time_utc"": ""2026-09-11T15:50:18.249762+00:00""}"
172.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 9"", ""wall_time_utc"": ""2026-09-11T15:50:18.249818+00:00""}"
172.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 147"", ""wall_time_utc"": ""2026-09-11T15:50:18.249835+00:00""}"
178.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:50:24.336276+00:00""}"
178.100000000,REPLAN_REQUESTED,"{""message"": ""Replanning request. curr_vertex_idx: 31"", ""wall_time_utc"": ""2026-09-11T15:50:24.338488+00:00""}"
178.100000000,GOAL_SKIP,"{""message"": ""Skip currGoal 7 that has no frontier and seen by robot"", ""wall_time_utc"": ""2026-09-11T15:50:24.343134+00:00""}"
178.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 147"", ""wall_time_utc"": ""2026-09-11T15:50:24.343191+00:00""}"
178.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 9"", ""wall_time_utc"": ""2026-09-11T15:50:24.343209+00:00""}"
178.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 20"", ""wall_time_utc"": ""2026-09-11T15:50:24.343290+00:00""}"
178.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 30"", ""wall_time_utc"": ""2026-09-11T15:50:24.343308+00:00""}"
178.100000000,REPEATED_VISIT_SKIP,"{""message"": ""Skip repeated visit to vertex 24"", ""wall_time_utc"": ""2026-09-11T15:50:24.343330+00:00""}"
184.100000000,LOCAL_REPLAN,"{""message"": ""Call local replanning..."", ""wall_time_utc"": ""2026-09-11T15:50:30.251274+00:00""}"
